id,seccion,descripcion,unidad,precio_gs,fuente_edicion
873,PINTURA,Al látex exterior sin enduido en altura,m²,20000.0,N°514 Mar 2026
875,PINTURA,Al látex interior o exterior,m²,10000.0,N°514 Mar 2026
876,PINTURA,Al látex interior o exterior altura + de 5m,m²,12000.0,N°514 Mar 2026
870,PINTURA,Al látex interior/exterior con enduido,m²,26000.0,N°514 Mar 2026
871,PINTURA,Al látex interior/exterior sin enduido,m²,18000.0,N°514 Mar 2026
886,PINTURA,Barnizado de machimbre,m²,16000.0,N°514 Mar 2026
892,PINTURA,Con base p/ galvanizado y esmalte sintético,ml,11000.0,N°514 Mar 2026
878,PINTURA,De abertura de madera,m²,16000.0,N°514 Mar 2026
877,PINTURA,De pared,m²,10000.0,N°514 Mar 2026
898,PINTURA,Desde 30 a 70 m de altura,m²,37000.0,N°514 Mar 2026
897,PINTURA,Hasta 30 m de altura,m²,24000.0,N°514 Mar 2026
895,PINTURA,"Limpieza, curado y pintura a la cal",m²,13000.0,N°514 Mar 2026
893,PINTURA,"Limpieza, curado y siliconado o barnizado",m²,16000.0,N°514 Mar 2026
894,PINTURA,"Limpieza, curado y siliconado o barnizado en altura",m²,18000.0,N°514 Mar 2026
889,PINTURA,Marco y hoja c/ cromato y esmalte sintético,m²,18000.0,N°514 Mar 2026
888,PINTURA,Marco y hoja con barniz,m²,21000.0,N°514 Mar 2026
887,PINTURA,Marco y hoja con esmalte sintético,m²,28000.0,N°514 Mar 2026
896,PINTURA,Pared texturada,m²,26000.0,N°514 Mar 2026
899,PINTURA,Pintura con epoxi,m²,,N°514 Mar 2026
882,PINTURA,"Pintura de alero de 0,60 m, P A",m²,21000.0,N°514 Mar 2026
890,PINTURA,"Rejas, barandas y balancines c/ cromato y esmalte sint.",m²,26000.0,N°514 Mar 2026
891,PINTURA,Tejido de metal,m²,18000.0,N°514 Mar 2026
879,PINTURA,Tejuelita a la cal y maderamem c/ esmalte sintético,m²,18000.0,N°514 Mar 2026
881,PINTURA,Tejuelita o tejuelón barnizado y maderamem con esmalte sintético,m²,18000.0,N°514 Mar 2026
880,PINTURA,Tejuelón y maderamem barnizado,m²,18000.0,N°514 Mar 2026
696,PISOS,Alfombra multipiso,m²,20000.0,N°514 Mar 2026
688,PISOS,Alisada de cemento e=3 cm,m²,26000.0,N°514 Mar 2026
690,PISOS,Alisada sobre contrapiso,m²,8000.0,N°514 Mar 2026
698,PISOS,Baldosa calcárea o canto rodado,m²,28000.0,N°514 Mar 2026
705,PISOS,"Baldosón de H°, 40x40 ó 50x50 cm",m²,28000.0,N°514 Mar 2026
691,PISOS,Banquina p/ placard (contrapiso + carpeta hidrófuga),ml,35000.0,N°514 Mar 2026
693,PISOS,Cerámica esmaltada en baño,m²,36000.0,N°514 Mar 2026
694,PISOS,Cerámica esmaltada en escalón,m²,36000.0,N°514 Mar 2026
692,PISOS,"Cerámica esmaltada, P I 5",m²,36000.0,N°514 Mar 2026
695,PISOS,Cerámica porcelanato,m²,40000.0,N°514 Mar 2026
724,PISOS,Colocación de cordón H° Prefabricado,ml,14000.0,N°514 Mar 2026
722,PISOS,"Empedrado, h=0,20 m sin cordón",m²,18000.0,N°514 Mar 2026
723,PISOS,"Empedrado, h=0,40 m sin cordón",m²,30000.0,N°514 Mar 2026
703,PISOS,Ladrillo común,m²,22000.0,N°514 Mar 2026
701,PISOS,Layota nacional o esmaltada,m²,28000.0,N°514 Mar 2026
699,PISOS,Mosaico granítico,m²,28000.0,N°514 Mar 2026
686,PISOS,Para alfombra o cerámica e=2 cm,m²,16000.0,N°514 Mar 2026
687,PISOS,Para alfombra o cerámica en escalones,un,19000.0,N°514 Mar 2026
708,PISOS,Parquet a bastón roto o tipo colonial clavado,m²,57000.0,N°514 Mar 2026
709,PISOS,Parquet de lapacho tarugado,m²,63000.0,N°514 Mar 2026
710,PISOS,"Parquet de machimbre curupa'y, 1 x 3"" pulido y lustrado",m²,72000.0,N°514 Mar 2026
715,PISOS,Piedra Ardosia,m²,42000.0,N°514 Mar 2026
719,PISOS,Piedra adoquín,m²,42000.0,N°514 Mar 2026
716,PISOS,Piedra laja,m²,42000.0,N°514 Mar 2026
714,PISOS,"Piedra losa 30x30, 30x40 y 40x40 cm",ml,42000.0,N°514 Mar 2026
713,PISOS,Piedra losa rectangular,m²,42000.0,N°514 Mar 2026
712,PISOS,Piedra losa rompecabeza con junta tomada,m²,42000.0,N°514 Mar 2026
717,PISOS,Piedra rústica roja Misiones,m²,42000.0,N°514 Mar 2026
718,PISOS,Piedra triturada esparcida a mano,m²,7000.0,N°514 Mar 2026
697,PISOS,Piso vinílico 30x30,m²,25000.0,N°514 Mar 2026
706,PISOS,Plancha de granito o mármol,m²,47000.0,N°514 Mar 2026
707,PISOS,Plancha de mosaico granítico,m²,42000.0,N°514 Mar 2026
700,PISOS,Pulido de mosaico granítico,m²,28000.0,N°514 Mar 2026
711,PISOS,Rasqueteado y encerado,m²,64000.0,N°514 Mar 2026
689,PISOS,Regleado rústico,m²,12000.0,N°514 Mar 2026
721,PISOS,Rejilla en cámara de inspección,un,47000.0,N°514 Mar 2026
720,PISOS,Tapa metálica en cámara de inspección,un,47000.0,N°514 Mar 2026
704,PISOS,Tejuelita,m²,24000.0,N°514 Mar 2026
702,PISOS,Veredita calcárea,m²,28000.0,N°514 Mar 2026
485,PREPARACION DE OBRA,Limpieza de terreno (no incluye corte ni destronque de árboles),m²,4000.0,N°514 Mar 2026
670,REVESTIMIENTOS,De azulejo,m²,34000.0,N°514 Mar 2026
672,REVESTIMIENTOS,De azulejo (Listel o faja),m²,14000.0,N°514 Mar 2026
671,REVESTIMIENTOS,"De azulejo, 10x10 cm",m²,34000.0,N°514 Mar 2026
673,REVESTIMIENTOS,De ladrillejo,m²,48000.0,N°514 Mar 2026
674,REVESTIMIENTOS,De ladrillejo (ladrillo cortado),m²,77000.0,N°514 Mar 2026
675,REVESTIMIENTOS,De ladrillejo h=+5m,m²,52000.0,N°514 Mar 2026
684,REVESTIMIENTOS,Empapelado,m²,26000.0,N°514 Mar 2026
685,REVESTIMIENTOS,Machimbre,m²,45000.0,N°514 Mar 2026
683,REVESTIMIENTOS,Piedra Wasmosy,m²,110000.0,N°514 Mar 2026
681,REVESTIMIENTOS,Piedra abuchada,m²,86000.0,N°514 Mar 2026
680,REVESTIMIENTOS,Piedra arenisca blanca o roja pulida en PA,m²,77000.0,N°514 Mar 2026
679,REVESTIMIENTOS,Piedra arenisca blanca o roja pulida en PB,m²,72000.0,N°514 Mar 2026
678,REVESTIMIENTOS,Piedra blanca rompecabeza,m²,40000.0,N°514 Mar 2026
682,REVESTIMIENTOS,Piedra laja aserrada,m²,34000.0,N°514 Mar 2026
676,REVESTIMIENTOS,Piedra lajón a escuadra,m²,75000.0,N°514 Mar 2026
677,REVESTIMIENTOS,Piedra roja rompecabeza,m²,40000.0,N°514 Mar 2026
621,REVOQUES,"A 1 capa común interior/exterior, fratachado o peinado",m²,24000.0,N°514 Mar 2026
622,REVOQUES,"A 1 capa común interior/exterior, fratachado o peinado; h=+5,00 m",m²,32000.0,N°514 Mar 2026
623,REVOQUES,A 1 capa fino sobre revoque peinado existente,m²,12000.0,N°514 Mar 2026
634,REVOQUES,A 1 capa fratazado y filtrado con azotada,m²,49000.0,N°514 Mar 2026
633,REVOQUES,A 1 capa fratazado y filtrado sin azotada,m²,35000.0,N°514 Mar 2026
624,REVOQUES,A 2 capas (grueso + fino),m²,32000.0,N°514 Mar 2026
635,REVOQUES,"A 2 capas (grueso + fino), con azotada",m²,48000.0,N°514 Mar 2026
636,REVOQUES,"A 2 capas (grueso + fino), sin azotada",m²,45000.0,N°514 Mar 2026
625,REVOQUES,A la lona o bolseado,m²,14000.0,N°514 Mar 2026
630,REVOQUES,"Adherencia, espesor = 0,5 cm x ladrillo hueco",m²,7000.0,N°514 Mar 2026
631,REVOQUES,"Adherencia, espesor = 0,5 cm x ladrillo hueco, h=+5,00 m",m²,11000.0,N°514 Mar 2026
637,REVOQUES,Azotada o base planchada de metal desplegado,m²,14000.0,N°514 Mar 2026
632,REVOQUES,"Azotada p/ adherencia por losa de H° A°, e=0,5 cm",m²,9000.0,N°514 Mar 2026
627,REVOQUES,Base para revestido,m²,24000.0,N°514 Mar 2026
643,REVOQUES,De ductos,ml,22000.0,N°514 Mar 2026
641,REVOQUES,De goterón en alero,ml,26000.0,N°514 Mar 2026
642,REVOQUES,"De losa de H° A°, (sin azotada)",ml,35000.0,N°514 Mar 2026
640,REVOQUES,"De mochetas con 2 aristas (0,15x0,15)",ml,22000.0,N°514 Mar 2026
644,REVOQUES,De vigas de H° A° de 15x20 ó 20x30 cm (incluye azotada + aristas),ml,40000.0,N°514 Mar 2026
645,REVOQUES,De vigas de H° A° de 20x40 ó 30x50 cm (incluye azotada + aristas),ml,49000.0,N°514 Mar 2026
628,REVOQUES,"Hidrófuga, espesor = 1 cm x ladrillo común o hueco",m²,11000.0,N°514 Mar 2026
629,REVOQUES,"Hidrófuga, espesor = 1 cm x ladrillo común o hueco; exterior, h=+5,00 m",m²,14000.0,N°514 Mar 2026
638,REVOQUES,Revoque de arista o canto,ml,11000.0,N°514 Mar 2026
639,REVOQUES,Revoque de babetas o buñas,ml,16000.0,N°514 Mar 2026
647,REVOQUES,Revoque de pilares 3 caras y aristas,m²,35000.0,N°514 Mar 2026
646,REVOQUES,Revoque de pilares 4 caras y aristas,ml,42000.0,N°514 Mar 2026
626,REVOQUES,Salpicado,m²,24000.0,N°514 Mar 2026
921,SECTOR DE LA CONSTRUCCIÓN – SALARIO LEGAL,Calero,mes,2928049.0,N°514 Mar 2026
919,SECTOR DE LA CONSTRUCCIÓN – SALARIO LEGAL,Oficial de primera,mes,3390579.0,N°514 Mar 2026
920,SECTOR DE LA CONSTRUCCIÓN – SALARIO LEGAL,Oficial de segunda,mes,3301478.0,N°514 Mar 2026
918,SECTOR DE LA CONSTRUCCIÓN – SALARIO LEGAL,Peones,mes,2928049.0,N°514 Mar 2026
922,SECTOR DE LA CONSTRUCCIÓN – SALARIO LEGAL,Pintores,mes,2928049.0,N°514 Mar 2026
664,TECHOS,"Bovedilla c/ tirantes 2x6"", tejuelitas y H° pobre",m²,91000.0,N°514 Mar 2026
658,TECHOS,"Cabriadas de madera y planchuelas, preparación y montaje",ml,250000.0,N°514 Mar 2026
657,TECHOS,"Cabriadas de madera, preparación y montaje",ml,180000.0,N°514 Mar 2026
650,TECHOS,"Chapa galv. s/ estructura de tirantes 2x6""",m²,28000.0,N°514 Mar 2026
661,TECHOS,Colocación de machimbre sobre tirantes,m²,32000.0,N°514 Mar 2026
662,TECHOS,De chapa de fibrocemento acanalada,m²,28000.0,N°514 Mar 2026
663,TECHOS,De chapa de fibrocemento acanalada autoportante,m²,42000.0,N°514 Mar 2026
665,TECHOS,De paja,m²,50000.0,N°514 Mar 2026
653,TECHOS,De teja española con tejuelita,m²,85000.0,N°514 Mar 2026
651,TECHOS,De teja española con tejuelón,m²,90000.0,N°514 Mar 2026
652,TECHOS,De teja española con tejuelón y limatón,m²,98000.0,N°514 Mar 2026
654,TECHOS,De teja española sobre machimbre,m²,90000.0,N°514 Mar 2026
655,TECHOS,De teja francesa sobre machimbre,m²,85000.0,N°514 Mar 2026
656,TECHOS,De teja francesa vana,m²,55000.0,N°514 Mar 2026
659,TECHOS,"Montaje de maderamen c/ tirantes 2x5"" o 2x6"" cepillados",ml,35000.0,N°514 Mar 2026
660,TECHOS,Montaje de vigas,ml,50000.0,N°514 Mar 2026
649,TECHOS,"Techo metálico termoacústico, preparación y montaje",m²,50000.0,N°514 Mar 2026
648,TECHOS,"Techo metálico, preparación y montaje",m²,60000.0,N°514 Mar 2026
495,"VALLADOS, CERCOS, ALAMBRADOS",Colocación poste de H° A°,un,18000.0,N°514 Mar 2026
494,"VALLADOS, CERCOS, ALAMBRADOS",Tendido de alambre de púas 5 hilos y postes,ml,12000.0,N°514 Mar 2026
492,"VALLADOS, CERCOS, ALAMBRADOS",Vallado de obra (armado),m²,33000.0,N°514 Mar 2026
493,"VALLADOS, CERCOS, ALAMBRADOS",Vallado de obra (desarmado),m²,12000.0,N°514 Mar 2026
904,VARIOS,Colocación balaustre sencillo,un,,N°514 Mar 2026
902,VARIOS,"Estufa con boca 1,00 m",un,1978000.0,N°514 Mar 2026
907,VARIOS,Limpieza final de obra,m²,3000.0,N°514 Mar 2026
900,VARIOS,Moldura doble,ml,67000.0,N°514 Mar 2026
901,VARIOS,Moldura sencilla,ml,52000.0,N°514 Mar 2026
903,VARIOS,"Parrilla con boca 1,00 m",un,2119000.0,N°514 Mar 2026
906,VARIOS,Tanque de fibra de vidrio 1000 l,un,,N°514 Mar 2026
905,VARIOS,Tanque de fibra de vidrio 500 l,un,,N°514 Mar 2026
731,ZOCALOS,Alfombra,ml,14000.0,N°514 Mar 2026
726,ZOCALOS,Calcáreo o granítico,ml,14000.0,N°514 Mar 2026
725,ZOCALOS,Cemento alisado,ml,14000.0,N°514 Mar 2026
727,ZOCALOS,Cerámico,ml,14000.0,N°514 Mar 2026
728,ZOCALOS,Layota,ml,14000.0,N°514 Mar 2026
729,ZOCALOS,Mármol o granito natural,ml,28000.0,N°514 Mar 2026
730,ZOCALOS,Parquet,ml,14000.0,N°514 Mar 2026
