id,seccion,descripcion,unidad,precio_gs,fuente_edicion
931,PREFABRICADOS DE HORMIGON,"De 10 x 15 cm, de 3,10 a 4 m",ml,36091.0,N°514 Mar 2026
930,PREFABRICADOS DE HORMIGON,"De 10 x 18 cm, de 4,10 a 5 m",ml,39560.0,N°514 Mar 2026
938,PREFABRICADOS DE HORMIGON,De 2 m,un,74000.0,N°514 Mar 2026
944,PREFABRICADOS DE HORMIGON,"De 2,00 m",un,77000.0,N°514 Mar 2026
934,PREFABRICADOS DE HORMIGON,"De 2,20 m",un,48400.0,N°514 Mar 2026
935,PREFABRICADOS DE HORMIGON,"De 2,40 m",un,52800.0,N°514 Mar 2026
939,PREFABRICADOS DE HORMIGON,De 3 m,un,111000.0,N°514 Mar 2026
936,PREFABRICADOS DE HORMIGON,"De 3,00 m",un,66000.0,N°514 Mar 2026
940,PREFABRICADOS DE HORMIGON,De 4 m,un,154000.0,N°514 Mar 2026
941,PREFABRICADOS DE HORMIGON,De 5 m,un,192500.0,N°514 Mar 2026
947,REFUERZO PARA REVOQUES,"De 3,17mm x 3,17mm x 55g/m2",,373000.0,N°514 Mar 2026
946,REFUERZO PARA REVOQUES,De 5mm x 5mm x 145gr/m2,,480000.0,N°514 Mar 2026
945,REFUERZO PARA REVOQUES,De 5mm x 5mm x 75gr/m2,,373000.0,N°514 Mar 2026
948,REFUERZO PARA REVOQUES,Tela tramada 1m x 50m,un,420000.0,N°514 Mar 2026
996,SANITARIOS,226/15,un,235000.0,N°514 Mar 2026
997,SANITARIOS,226/61,un,271000.0,N°514 Mar 2026
970,SANITARIOS,ASTRA 44 x 58 x 11 cm – colgante,un,560000.0,N°514 Mar 2026
971,SANITARIOS,Astra Brasilia LB12/S1,un,400000.0,N°514 Mar 2026
969,SANITARIOS,"Astra de sobreponer, A34 – BR1",un,220000.0,N°514 Mar 2026
968,SANITARIOS,Astra embutido blanco A33-BR1,un,200000.0,N°514 Mar 2026
976,SANITARIOS,"Bidet, 293/20",un,639000.0,N°514 Mar 2026
973,SANITARIOS,"Bidet, 295/15",un,884000.0,N°514 Mar 2026
979,SANITARIOS,"Bidet, 295/61",un,829000.0,N°514 Mar 2026
949,SANITARIOS,"Cecafi 32x57 cm, Tellus Alba",m2,34000.0,N°514 Mar 2026
954,SANITARIOS,"Cecafi 38x75 cm, Catena beige",m2,51300.0,N°514 Mar 2026
951,SANITARIOS,"Cecafi 45x45 cm, Estocolmo",m2,42600.0,N°514 Mar 2026
950,SANITARIOS,"Cecafi 45x45 cm, Provence",m2,62000.0,N°514 Mar 2026
960,SANITARIOS,"De 0,80x0,50 m, 1 bacha, lado derecho",un,210000.0,N°514 Mar 2026
962,SANITARIOS,"De 1,00x0,50x0,13 m, 1 bacha central",un,371000.0,N°514 Mar 2026
961,SANITARIOS,"De 1,00x0,50x0,13 m, 1 bacha, lado derecho",un,276000.0,N°514 Mar 2026
963,SANITARIOS,"De 1,20 x 0,50x0,13m, 2 bachas",un,485000.0,N°514 Mar 2026
964,SANITARIOS,"De 1,60 x 0,70 x 0,40 m, acrílica",un,1400000.0,N°514 Mar 2026
967,SANITARIOS,"De 1,70 m, italiana con hidro",un,7000000.0,N°514 Mar 2026
965,SANITARIOS,"De 1,70 x 0,70 x 0,40 m, acrílica",un,1600000.0,N°514 Mar 2026
966,SANITARIOS,"De 1,80 x 0,80 m con hidro, ASTRA",un,9200000.0,N°514 Mar 2026
990,SANITARIOS,"De 1/2"", cromo con campana 479/20",un,,N°514 Mar 2026
989,SANITARIOS,"De 1/2"", cromo sin campana 475/13",un,66500.0,N°514 Mar 2026
992,SANITARIOS,"De 3/4"", cromo con campana 479/20",un,130000.0,N°514 Mar 2026
991,SANITARIOS,"De 3/4"", cromo sin campana 475/19",un,101000.0,N°514 Mar 2026
972,SANITARIOS,"Ducha, 103/15",un,1050000.0,N°514 Mar 2026
975,SANITARIOS,"Ducha, 103/20",un,811000.0,N°514 Mar 2026
978,SANITARIOS,"Ducha, 103/61",un,958000.0,N°514 Mar 2026
993,SANITARIOS,"FV bronce 1/2"" 471",un,58000.0,N°514 Mar 2026
994,SANITARIOS,"FV bronce 3/4"" 471",un,84000.0,N°514 Mar 2026
952,SANITARIOS,Forte Havana white 31x31 cm,m2,44400.0,N°514 Mar 2026
953,SANITARIOS,Forte Havana white plus 31x31 cm,m2,47000.0,N°514 Mar 2026
974,SANITARIOS,"Lavatorio, 207/15",un,765000.0,N°514 Mar 2026
977,SANITARIOS,"Lavatorio, 207/20",un,636000.0,N°514 Mar 2026
980,SANITARIOS,"Lavatorio, 207/61",un,760000.0,N°514 Mar 2026
981,SANITARIOS,Línea 479/20,un,87700.0,N°514 Mar 2026
982,SANITARIOS,Línea 479/61,un,120000.0,N°514 Mar 2026
986,SANITARIOS,"Línea 61, 409/61",jgo,935000.0,N°514 Mar 2026
987,SANITARIOS,"Línea 61, 416/61",jgo,775000.0,N°514 Mar 2026
983,SANITARIOS,Línea Allegro 479/15,un,129000.0,N°514 Mar 2026
984,SANITARIOS,"Línea clásica, 403/20",jgo,479000.0,N°514 Mar 2026
985,SANITARIOS,"Línea clásica, 409/20",jgo,850000.0,N°514 Mar 2026
988,SANITARIOS,"Línea clásica, 416/20 pico alto",jgo,714000.0,N°514 Mar 2026
956,SANITARIOS,Pennsylvania impermeable (B/20kg),kg,1198.0,N°514 Mar 2026
957,SANITARIOS,Pennsylvania porcelanato flexible (B/20kg),kg,2575.0,N°514 Mar 2026
959,SANITARIOS,Pennsylvania univ. Siliconada blanco (1kg),kg,10050.0,N°514 Mar 2026
958,SANITARIOS,Pennsylvania univ. Siliconada castaño (1kg),kg,9702.0,N°514 Mar 2026
995,SANITARIOS,Pico alto 221,un,115000.0,N°514 Mar 2026
955,SANITARIOS,"Porcelanato 60x60 cm, desde",m2,129000.0,N°514 Mar 2026
1002,SELLADORES,"Mapeflex PU 600ml, salchicha",un,99000.0,N°514 Mar 2026
1001,SELLADORES,Mapesil multiuso 260 ml acético,un,30000.0,N°514 Mar 2026
1000,SELLADORES,Pu 40 multiuso gris 360gr,un,33000.0,N°514 Mar 2026
998,SELLADORES,Tapagoteras 1kg,un,41000.0,N°514 Mar 2026
999,SELLADORES,Tapagoteras 4kg,un,140000.0,N°514 Mar 2026
